,text,label
1868,Abbott Govt MP @andrewnikolic using ongoing #SydneySiege terror to smear @Greens MP. Resign now you disgusting turd http://t.co/9FOfmGOrtu,0
1869,Australian PM Tony Abbott says it is unclear if #sydneysiege is politically motivated http://t.co/ejBnff6KdW http://t.co/N2VAkBcaqE,0
1870,"#sydneysiege We sit in the reality of grief, shock and unknowing. For this moment that is enough. http://t.co/bnUK0ZFvJt",0
1871,#AustraliaStrong #sydneysiege Canadians praying for a fast and peaceful outcome http://t.co/7C6CZRDrRq,0
1872,"WATCH: ""#SydneySiege a very disturbing incident"" - Australian leader @TonyAbbottMHR http://t.co/UzZQLQbDvt http://t.co/HMYypWuKA9",0
1873,Images of the #SydneySiege http://t.co/dx5yyCVc9K http://t.co/wRpCfYU3sy,0
1874,Sydney siege ongoing; PM says unclear if politically motivated. Our latest update http://t.co/CxIEFULgYv #sydneysiege http://t.co/VQknQJlgLT,0
1875,"NSW police commissioner: Suspect holding ""undisclosed"" number of hostages in Sydney; situation contained - @9NewsAUS http://t.co/2hoFvCo4k4",0
1876,"""No contact with #SydneySiege armed offender at this stage"": @nswpolice http://t.co/z9JrtJ2IN3 http://t.co/v0ipmuacMP",0
1877,"LIVE: ""People panicking; told to stay indoors when everyone wants to return home"" http://t.co/HakhsRG4R6 #sydneysiege http://t.co/9KHn2Lbt3E",0
1878,"Infographic of the flag being shown in Martin Place, as compared to flags used by IS &amp; others. Via @smh #sydneysiege http://t.co/QuL9aWeKpg",0
1879,"Sydney hostage situation.

LIVE VIDEO: http://t.co/JRybQXm28D - via @9NewsAUS

UPDATES: http://t.co/WG6ulBWWGf http://t.co/z4jNu8qYeH",0
1880,Just in: U.S. Consulate near the scene in Sydney has accounted for all of its personnel: http://t.co/0h2F8SVCS2 @CNN http://t.co/UUiuFBi01A,0
1881,"So the flag didn't tip you off?
Australian police: ""We have not confirmed this is terror-related event"" #sydneysiege http://t.co/MYQN1pYvfD",0
1882,"A map of the #SydneySiege location at Martin Place in Sydney's CBD, and some of the surrounding prominent buildings. http://t.co/KMpXEBLqne",0
1883,#SYDNEYSIEGE: Crowd gathers at police cordon in anticipation of news on hostage situation  http://t.co/2zFjvlPC1n http://t.co/YW5zGPMEWS,0
1884,"Sadly, this needs to be pointed out with the  amount of Islamophobia that is currently being posted. #sydneysiege http://t.co/zLFyKHOKG1",0
1885,Lindt Chocolate Cafe Australia issues #sydneysiege statement on Facebook: http://t.co/1YFI7UGv0W http://t.co/tyytSBUjtk,0
1886,Worth pointing most victims of jihadist violence are people of the Islamic faith http://t.co/408eV4PsJM #sydneysiege http://t.co/Hj13MKH80Y,0
1887,"Daily Telegraph #sydneysiege front page with comment piece ""The instant we changed forever"" http://t.co/pJTrm3QzZP http://t.co/VgNa7BqO7U",0
1888,"Grand Mufti Prof. Ibrahim Abu Mohamed has condemned the siege in Sydney as a ""criminal act"" denounced by Islam #7News http://t.co/qlc374dICq",0
1889,The Lindt cafe has issued a short statement on the Martin Place siege on Facebook. #SydneySiege http://t.co/N5XjcfGQsi,0
1890,"We have no info, police want calm, everything is speculation, and this paper wants more sales. #sydneysiege http://t.co/KE8Gl5NkBs",0
1891,"""Police urge the media to be responsible in their reporting"", so the Daily Tele produced this. #SydneySiege http://t.co/AqlHDXUXAF",0
1892,"INSANITY! #Jihad comes 2 Australia &amp; Liberal Lunatics are Concerned with Political Correctness!?

#sydneysiege 
#tcot http://t.co/YiTCQLja7a",0
1893,The Grand Mufti of Australia issues a statement condemning the #sydneysiege http://t.co/9hhrKvaej5 http://t.co/eUKmoWbZUs,0
1894,Follow @BBCNewsAus and our LIVE page for more updates on #sydneysiege http://t.co/HF9YspoYHL #Lindt http://t.co/IfCERWGP2C,0
1895,Hey Hillary R U home empathizing with these scumbags! I want a leader who will wipe them off the planet! #sydneysiege http://t.co/ulXUdng7WC,0
1896,The #SydneySiege has now been going for six hours. http://t.co/5yDIw5xAGl http://t.co/RcxxfJncRs,0
1897,"In Australia, Sydney siege tests delicate truce with Muslim community, by @DanielStacey http://t.co/XqqMj120zX http://t.co/icC0OJfmDI",0
1898,'Scared for those inside' - The BBC speaks to eyewitnesses near #sydneysiege on #MartinPlace http://t.co/81F8lOM3WH http://t.co/oFEbumwzdc,0
1899,"Australia severely restricts gun ownership leaving citizens helpless! We MUST Stand Up 4 The #2A! 

#sydneysiege http://t.co/ir9cenulLc",0
1900,This is well written and comforting as well. #sydneysiege #SydneyHostageCrisis http://t.co/mdJvf6NEdf,0
1901,"""Keep Calm And Don’t Speculate: How To Be Helpful On Social Media Today"" http://t.co/es8yFnGjZR #sydneysiege http://t.co/KQMPW1JerY",0
1902,People being held as hostages does seem a perfect selfie moment 😬😐. Absolute morons! #sydneysiege http://t.co/zZY5lr0H6y,0
1903,"Press Council confirms ""at least one"" complaint against Daily Telegraph #sydneysiege special http://t.co/sHUmAo0ag1 http://t.co/btzeuj3k0m",0
1904,LIVE: Sydney Opera House cancels performances in light of #sydneysiege events http://t.co/IKfAR0Z7HL http://t.co/jbL5Ngauvp,0
1905,Its grainy but this is the man involved in Sydney siege #9news with updates  on who cops think he is &amp; what he wants http://t.co/rAhHdE69Sq,0
1906,Only thing this Murdoch tabloid front page achieves is to further terrorise family members of #SydneySiege hostages http://t.co/ry0UP6TIlL,0
1907,"""You never see non-Muslims do things like this.""
#SydneySiege http://t.co/nPxTMBmK11",0
1908,"Australia's PM says there are ""some indications"" the Sydney siege may be politically motivated http://t.co/SrvjjO6WdJ http://t.co/mTO7hsgk3x",0
1909,Their faces say it all. #Sydneysiege continues more&gt;http://t.co/6EAaEKw4n9 http://t.co/NkzVcf9mxv,0
1910,This is the world we now live in. Literally metres from the Cafe with phones &amp; cameras out. #sydneysiege http://t.co/85jOElPlMq,0
1911,"Sadly, this needs to be pointed out with the  amount of Islamophobia that is currently being posted. #sydneysiege http://t.co/bEEhIg9NnM”",0
1912,Islam is a non-violent religion. Don't let a few extremists or the media fool you. #SydneySiege http://t.co/kamsNsPYLM,0
1913,PM Tony Abbott has just provided an update on #SydneySiege. Here's the transcript: http://t.co/AxXP3md4KT,0
1914,faith in humanity restored. #sydneysiege http://t.co/9x9M66JfSt,0
1915,LIVE: Updates on #SydneySiege via BBC http://t.co/uaz8P27xME http://t.co/oIKC3ZWxKL,0
1916,"""Profoundly shocking"" -Australia PM Tony Abbott delivers second  #sydneysiege statement. MORE: http://t.co/VaKt3ZpRZR http://t.co/I9VOzKLcET",0
1917,"Sydney seige: Indian Consulate evacuated, staff safe

http://t.co/Uyx0qvis2Z http://t.co/2JsKxSVODX",0
1918,.@BuzzFeed reporter describes the scene outside Lindt cafe in #sydneysiege http://t.co/I77DhOqta5,0
1919,"#SYDNEY: Gunman tall man in late 40s, dressed in black – eyewitness http://t.co/m51P8dUPhB #SydneySiege http://t.co/NvJzFsGrFN",0
1920,UPDATE: The Australian Grand Mufti has strongly condemned the actions of the lone gunman in #SydneySiege. #9News http://t.co/9lSZ6cTqOV,0
1921,"Today the threat of terrorism is higher than it was 3 yrs ago, a result of support for terror by the US #sydneysiege http://t.co/gl6voSnJ3x",0
1922,“Very surreal” scenes as Sydney's CBD becomes a ghost town in the wake of the #sydneysiege http://t.co/a2vgrn30Xh http://t.co/zSC9R29QZ8,0
1923,who takes a selfie in the middle of a hostage siege ? well these idiots do #sydneysiege http://t.co/P78TvrRIfh,0
1924,"Hostage situation ongoing in Sydney business district.

LIVE: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/Q3ECKnYfPV",0
1925,Subscribe to our #sydneysiege Twitter list for more updates: http://t.co/3eg2WK3wxu http://t.co/QhRxcGQNbM,0
1926,UPDATE: A woman who managed to scramble from the #SydneySiege appears understandably to be still in shock. #9News http://t.co/4M0q6XtY2o,0
1927,Shameful tourists take selfies at scene of #SydneySiege http://t.co/k84Z2MRll2 http://t.co/FQFV6pmkKK,0
1928,"This man carries a gun, not a religion
#sydneysiege http://t.co/gIFZpW54Qk",0
1929,Every Australian should be very proud of their police force today. #sydneysiege http://t.co/U4oQlEC3dL,0
1930,.@nswpolice will not confirm how many #sydneysiege hostages left in #lindtcafe http://t.co/YYXZGAVclP http://t.co/VQcRsQfkKb,0
1931,#SYDNEYSIEGE: American readers weigh in with their messages of support. http://t.co/cOmyiucT5B,0
1932,To the tourists taking selfies outside the #SydneySiege - how would you like to be in that café? http://t.co/Cc5bOysMjg,0
1933,What do we know so far about the #sydneysiege? Here's everything you need to know: http://t.co/WWy0nebqYI http://t.co/XjTxX30Lmw,0
1934,Australian Muslim community releases statement in response to #sydneysiege. http://t.co/r6UMUVGxHV,0
1935,Australian Muslim community releases statement in response to #sydneysiege. http://t.co/KE9UFxdXuD,0
1936,Australian Muslim community releases statement in response to #sydneysiege. http://t.co/VJofHybEUi,0
1937,The Lebanese Muslim Association has issued a statement condemning #sydneysiege and calling for calm. http://t.co/z2hCIBPaha,0
1938,About 50 Australian Muslim groups issue statement condemning #SydneySiege http://t.co/ilkAQzvNJ2,0
1939,"#sydneysiege gunman was reportedly ""extremely agitated"", shouting as some hostages escaped. http://t.co/R2a17pDaN8 http://t.co/7G01BcQUPL",0
1940,"A crazy world we live in. A hostage crisis metres away &amp; peoples' 1st thought is ""let's take a selfie"" #sydneysiege http://t.co/leViTv30En",0
1941,The Australian Muslim community releases a statement with regard to #Sydneysiege http://t.co/TBSBYzD1xd http://t.co/HgHhpuvsWk,0
1942,Australians unites against #racism with #illridewithyou following #sydneysiege http://t.co/XTEWFBu7k3 http://t.co/uafLUq7MvF,0
1943,RT @newscomauHQ: Every Australian should be very proud of their police force today. #sydneysiege http://t.co/v7O6yunJNS,0
1944,WATCH: @nswpolice conference about #sydneysiege http://t.co/pE4IorleXC http://t.co/yj4HxeM3wW,0
1945,Here's what we do and don't know about the #SydneySiege http://t.co/H3l0WkhtwQ http://t.co/vlIDzwiUv2,0
1946,"I could not be prouder of all of you. I love this country.
#Australia #AustraliaStrong #illridewithyou #Sydney http://t.co/I8s7IGrGNq",0
1947,"Much love to everyone tweeting #illridewithyou.

Solidarity. 

#TeamHumanity 

Australia at its best. #sydneysiege http://t.co/JeSipaebUX",0
1948,Sydney siege highlights rise of Islamist extremism in Australia http://t.co/tIEHLkCjsq http://t.co/6v8hMBot8a,0
1949,What is happing in #sydneysiege has nothing to do with #islam. These terrorist groups do NOT represent Islam at all. http://t.co/NtTNrXO368,0
1950,Aussies tweet #Illridewithyou to Muslims who might be scared to travel alone #sydneysiege http://t.co/iwtT6J72Sj http://t.co/vaNOO5rnDD,0
1951,If you're wondering whether to go to work tomorrow here is a mp of the #sydneysiege exclusion zone: http://t.co/94fDIKA5dO,0
1952,People are actually taking selfies on the site of the #sydneysiege http://t.co/IGzN45UkSO http://t.co/3rzcvU7Kg2,0
1953,Join us in Prayer #sydneysiege #PrayForSydney http://t.co/Or5uclGJpt,0
1954,i love this. #sydneysiege #PrayForSydney #australia http://t.co/t3IhXgPdKr,0
1955,"LIVE: Infosys employee among hostages at Sydney cafe

http://t.co/cfxX0CUHYS http://t.co/DvfAk3lZ2D",0
1956,"News Corp seems to be having an internal conflict over whether we ""changed forever"" today or not. #SydneySiege http://t.co/X8QIjGxwAC",0
1957,"As the #sydneysiege continues, three faiths come together to pray for peace at Lakemba mosque. Photo: @Mo_Taha1 http://t.co/aQzMFlZOTl",0
1958,"Mosques, synagogues, churches hold unity prayers #sydneysiege http://t.co/AQHlrOe3UW http://t.co/doMdGfLWeg",0
1959,A female hostage stands by the front entrance of the cafe as she turns the lights off in Sydney. #sydneysiege http://t.co/qNfCMv9yZt,0
1960,"Muslim community reacts with 'horror, aversion' to #SydneySiege, @Mo_Taha1 reports http://t.co/jatWWRoEHO http://t.co/eNQ8BC7tgl",0
1961,a thousand words in one picture. the police have been absolutely amazing today #sydneysiege http://t.co/w9Gt6rlYes,0
1962,"A Muslim,a Jew &amp; a Christian walk into a bar.Except it's an interfaith solidarity stand against bigotry in Sydney. ❤️ http://t.co/rp5jRN5uPp",0
1963,"Gunman takes hostages in Sydney cafe, displays flag w/ Arabic script: http://t.co/BRxUW9w2Lb #5Things #sydneysiege http://t.co/JOQo1k5ila",0
1964,Praying for all still being held hostage xxx #sydneysiege http://t.co/7nF342x3wx,0
1965,Exclusion zone to remain in place tomorrow - workers based in this area asked to remain home #TenNews #sydneysiege http://t.co/Sls2dsNYkb,0
1966,"Hostage-taker appeared 'extremely agitated,' said journalist at scene of Sydney siege: http://t.co/nuQ1l0njgm http://t.co/Xztgfqtx51",0
1967,"In the past 2 hours there have been more than 40,000 mentions of #illridewithyou http://t.co/1nLr4EqqBn #sydneysiege http://t.co/X9Sb2fbGAy",0
1968,Australians take to social media to support Muslim Australians http://t.co/zcDEvgFHkI #SydneySiege #illridewithyou http://t.co/Rk6scuwMSi,0
1969,More than 40 Australian Muslim groups have jointly condemned the #Sydneysiege http://t.co/zaaJmX7qYP http://t.co/FMea5hXP5u,0
1970,"I'll be honest, the multi-faith prayer vigil is making me a little teary. #sydneysiege http://t.co/4eWj2PeTpn",0
1971,Female hostage appears to turn off the lights at the Lindt Cafe tonight. http://t.co/T6qUZxSrTe #sydneysiege http://t.co/p0p9TYLyeO,0
1972,"#illridewithyou is the best thing to come out of the #sydneysiege
http://t.co/4REoJBzPxD http://t.co/DIiAZNrALl",0
1973,Sydney siege: Australians use Twitter to counter Islamophobia - http://t.co/ROz2rrD4fa #illridewithyou http://t.co/jHRkpuEmas,0
1974,Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege http://t.co/TzSlNsgTip http://t.co/0O3kEAf7Pt,0
1975,Australians respond to #sydneysiege with #illridewithyou hashtag http://t.co/BR5qtAhlTp http://t.co/pmvs0rNAFF,0
1976,Sydney siege has now hit the 12 hour mark – live with latest summary of events http://t.co/IHT3o6tvtR http://t.co/cXeBIKsp0r,0
1977,'Sick' people are actually taking selfies on the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/eyaJ4G87g1,0
1978,The #sydneysiege has entered its 12th hour. Thoughts to the hostages and their loved ones. http://t.co/gJAQklf3a7 http://t.co/0E9m55ltOy,0
1979,Thousands tweet declaring their solidarity with Muslims #IllRideWithYou #sydneysiege http://t.co/4REoJBzPxD http://t.co/zAQvgvzF9G,0
1980,#IllRideWithYou: Australians show solidarity with Muslims amid the Sydney siege http://t.co/5hFgbIp2C3 http://t.co/czDCx7OdM4,0
1981,This Facebook post about Australia &amp; #sydneysiege is absolutely worth reading #illridewithyou http://t.co/FIC5S8vLir http://t.co/oXeiRhyje7,0
1982,Dozens of emergency vehicles waiting on Elizabeth St. Let's hope none need to be used #sydneysiege  http://t.co/Kq1it6sH6k (@braceyjames),0
1983,Thoughts &amp; prayers to all those who have been affected by the #SydneySiege today. Sad to see this sort of terror ... http://t.co/96GtrSd6De,0
1984,"No matter how much you try to bring us down, one thing about Australian's is we ALWAYS stand together! 👍 #SydneySiege http://t.co/vYQe6Xe90m",0
1985,#sydneysiege Australians rally against Islamophobia with #illridewithyou hashtag http://t.co/FhzSoccp22 http://t.co/wVQmT5b8dt,0
1986,An updated map of the Sydney exclusion zone around the hostage site at Martin Pl. #sydneysiege http://t.co/aOuG4dmrHb http://t.co/NhxD3CXt73,0
1987,"90,000+ Tweets for #illridewithyou, 1,100 per minute. Trending number 1, globally. #SydneySiege http://t.co/NGeyUifhd8",0
1988,"Outrage as bystanders take selfies at #SydneySiege (via @MarkDiStef)
http://t.co/5zmQFPsqnm http://t.co/iMwk3v6rtu",0
1989,Religious leaders meet at Lakemba mosque in Sydney to pray for hostages  #sydneysiege http://t.co/rOWfHfNmkf,0
1990,Outrage as bystanders take selfies at Sydney siege http://t.co/SrLF9lRln7 http://t.co/C6dWNCuPJp,0
1991,"Sydney residents urged: ""Go about your normal business"" http://t.co/3shTK9yYOh #sydneysiege http://t.co/IR8PgFUG68",0
1992,"3 men have arrived at Queens Square to pray for the safe release of the hostages in Martin Place, Sydney. http://t.co/1cnQCzxYg1",0
1993,"The #sydneysiege has now entered its 14th hour. Police are still doing ""all they can"" | http://t.co/6KGlfakEFG http://t.co/ZIJ0C3Xsx2",0
1994,The #SydneySiege has entered its 14th hour – WATCH @Channel9 for LIVE updates with @Wendy_Kingston. #9News http://t.co/rdsGSWrgHn,0
1995,"More than 12 hours on, night falls on Sydney as hostages remain inside cafe. http://t.co/o7GgjYxW0c #sydneysiege http://t.co/sVF99IYEWc",0
1996,People are actually taking selfies on the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/ymxhuTDPPq,0
1997,Thousands tweet declaring their solidarity with Muslims. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/GrLMRWCeHe,0
1998,'Sick' people are actually taking selfies at the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/rHDxHczlWc,0
1999,The moment when one of the Sydney hostages ran out of the cafe. #sydneysiege http://t.co/v8J5eYn06p,0
2000,Thousands tweet declaring their solidarity with Muslims.. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/QJkzmNP26n,0
2001,'I'll ride with you' http://t.co/llZnuCAzg5 Australia unites during #SydneySiege http://t.co/WIU22VPgkz,0
2002,RT @mina_ysf: Religious leaders meet at Lakemba mosque in Sydney to pray for hostages  #sydneysiege http://t.co/D0nQRWwz5D,0
2003,#illridewithyou: How Australians are responding to the #sydneysiege http://t.co/QHPppa6G33 http://t.co/ktqvCVTsSY,0
2004,Why a hostage situation is neither the time nor place for selfies #sydneysiege http://t.co/AYGnzNVxOX http://t.co/yhHldK5Wne,0
2005,"White ppl, stop paralysis of analysis. All these flags say same thing: ISIS=Saudi=Taliban=Al-Nusra= #SydneySiege flag http://t.co/MIaBENonWu",0
2006,Australia's reaction to the #sydneysiege is magnificent #illridewithyou http://t.co/4REoJBzPxD http://t.co/FLkzYFxTc3,0
2007,"#SydneySiege gunman appears to be using ""the wrong flag"" says @FrankRGardner http://t.co/a4HdKmum1o http://t.co/2Km3bj7ffT",0
2008,#illridewithyou: Australians stand up to racism following #sydneysiege http://t.co/3VyDr99cZI http://t.co/WfQ8yIHIo1,0
2009,"Page one of Tuesday's Sydney Morning Herald, first edition. #sydneysiege http://t.co/qpw9Jtvvtb",0
2010,"Australians say ""i'll ride with you,"" showing solidarity with Muslims amid the Sydney siege http://t.co/7XDd3YbIO4 http://t.co/J0mJHR3DE5",0
2011,There's anger after people start taking selfies outside the #sydneysiege cafe. http://t.co/6BcdtB1GH1 http://t.co/7N5547eoAY,0
2012,Sending love to Sydney. #illridewithyou #sydneysiege http://t.co/CFDtYzehDp,0
2013,"Yes, people are taking selfies as dozens are held hostage at a Sydney cafe nearby http://t.co/bWLn2Yn8IE",0
2014,Australia's reaction to the #sydneysiege is magnificent http://t.co/Lq0VjkWreY #illridewithyou http://t.co/p50KHIf47N,0
2015,Too bad you can't take selfies of your character. 😐 #sydneysiege #selfie http://t.co/dcrpAPkbf3,0
2016,Our thoughts are with the people of Sydney tonight. Let's hope we all wake up to a good news story tomorrow ❤️ http://t.co/mOVpLscH4w,0
2017,#IllRideWithYou shows support for Australian Muslims as #SydneySiege drags on http://t.co/Wa8LrAqJcu http://t.co/0YTlPrY8mh,0
2018,Gunman in #sydneysiege switches off the lights http://t.co/5jtd36wFOU http://t.co/a4MjlUrME7,0
2019,"So a Rabbi, Imam &amp; Priest walk into a mosque. The punchline: a powerful &amp; beautiful stand of solidarity. #SydneySiege http://t.co/9wKKXWx7lm",0
2020,"RT @aus_jewishnews  #sydneysiege continues, three faiths come together to pray for peace, Lakemba mosque. @Mo_Taha1 http://t.co/mhhGWAQ2vU",0
2021,'Sick' people are actually taking selfies at the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/eREuEQaaLU,0
2022,"#IllRideWithYou 
Sydney Stands Up To Racism &amp; Bigotry With One Beautiful Hashtag

http://t.co/Ajaa1AQmG5 http://t.co/BQN4rBxhYK",0
2023,#IllRideWithYou: Sydney Stands Up To Racism And Bigotry With One Beautiful Hashtag http://t.co/oDMu7NcKIG http://t.co/Exn8kz7Sml,0
2024,Thousands tweet declaring their solidarity with Muslims... #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/DRsCNjqt4y,0
2025,"Anticipating backlash, Australians start #illridewithyou campaign to support Muslims http://t.co/OwlpLBy32e http://t.co/G0ri6QlEW8",0
2026,14 Dec: Australian Muslim youth handed out 2000 flowers and 3600 water bottles to ppl in sydney #illridewithyou http://t.co/22ikQczgnX,0
2027,#illridewithyou: Viral Aussie solidarity amid #SydneySiege Islamic State links http://t.co/UBuxbiXKDL http://t.co/VQCuWegDQh,0
2028,Stop racism now. Sydney is a beautiful multicultural city #illridewithyou Please share this for me and help Sydney. http://t.co/Q1GOTu4wvg,0
2029,"Hostage situation ongoing in Sydney business district.

UPDATES: http://t.co/PD7pVfU9pQ
LIVE: http://t.co/j1ljDbazOw http://t.co/Q3ECKnYfPV",0
2030,Just found an explanation of the #illridewithyou hashtag that has came from the Sydney hostage situation- very moving http://t.co/St4BAEcqP0,0
2031,"Sydney Muslims say Thanks! 

#illridewithyou 
#sydneysiege 

Via @petergouldart http://t.co/8M8n68y563",0
2032,"#illridewithyou is the best thing to come out of the #sydneysiege 
http://t.co/Lq0VjkWreY http://t.co/QU3MKvUNV8",0
2033,"Sydney hostage crisis: 5 people have escaped, Islamic flag displayed. Our live coverage: http://t.co/CDzl7chb9R http://t.co/mJZHKcJY9e",0
2034,"Answer of #Australia to terrorism, imam, Rabbi and priest come together to pray for the hostages. #sydneysiege http://t.co/PUCWfkaCbR",0
2035,#illridewithyou trends globally amid fears of reprisal atacks over Sydney hostage standoff http://t.co/Up1pCWLqSo http://t.co/0XMGuycC8R,0
2036,"Australians start #illridewithyou campaign to support #Muslims.
#Sydney #SydneySiege #SydneyHostageCrisis @Habibies http://t.co/BbYQZRjsU4",0
2037,BREAKING: Terrorist involved in Sydney siege is 50 year old Iranian known as 'Sheikh Haron'. http://t.co/XWcoXzvTcp,0
2038,#BREAKING: Australian police have named the suspect in the Sydney siege: Islamic leader Sheik Man Haron Monis http://t.co/yoFrfF1AHQ,0
2039,"JUST IN: Guman in #sydneysiege identified as Man Haron Monis, a radical Muslim cleric http://t.co/pA1lydElVU http://t.co/Z4QQlksTq4",0
2040,Why a hostage situation is neither the time nor place for selfies. #sydneysiege http://t.co/HuAR1JBrp2 http://t.co/UXnJUuSABn,0
2041,"At least 5 dead as gunman goes on rampage in PA, suspect reportedly barricaded in a home http://t.co/aCLslANGxu http://t.co/H4Mhm1cyOm",0
2042,"Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife http://t.co/xheuclMCmj #sydneysiege http://t.co/32hYnLqV6J",0
2043,"BREAKING: Sydney terror suspect is Iranian Shi'ite, claims to have 'converted to Islam' a week ago on website. http://t.co/6Z5k6OlIDg",0
2044,Australia's reaction to the #sydneysiege is magnificent. #illridewithyou http://t.co/Lq0VjkWreY http://t.co/7k7o55TkYE,0
2045,"#SydneySiege UPDATE: Gunman identified as local resident Man Monis, has police records http://t.co/6bXGBh0qHD http://t.co/3vw2bF1Ojo",0
2046,"Man Haron Monis, named as the #sydneysiege gunman, may have a ""fetish for self-publicity"". http://t.co/UdkysqURCT http://t.co/vNDbnOkdt8",0
2047,A Muslim lady took off her scarf out of fear after the Sydney Siege &amp; is comforted by strangers. #illridewithyou http://t.co/JJbPhn0YKh,0
2048,#sydneysiege gunman identified by police as well-known Islamist cleric Sheikh Man Haron Monis http://t.co/X5paOdvHJh http://t.co/KF4jGtiwdb,0
2049,50 charges of sexual assault against Sydney hostage-taker http://t.co/gc9HbB5ZGa http://t.co/szVzntt8Mg,0
2050,The Sydney attack gunman identified as Sheikh Man Haron Monis #SydneyCafeSiege #SydneySiege http://t.co/WUpPliupbK,0
2051,Suspected jihadist in #Sydney standoff ID'd as Iranian sex offender as ordeal enters 15th hour http://t.co/WrPVZSJHlX http://t.co/dJuzEHM1hX,0
2052,#illridewithyou Australians rally against Islamophobia #sydneysiege http://t.co/FhzSoccp22 http://t.co/cX9lAlj52h,0
2053,Who is Sheikh Man Haron Monis and why was he known to police and the media? #sydneysiege http://t.co/UdkysqURCT http://t.co/woKT9z9uQQ,0
2054,"Beautiful: Sydney stands up to racism &amp; bigotry with one hashtag: #illridewithyou 
(Via @LotteLeicht1)
http://t.co/lOigD7tMh2",0
2055,Reports: Alleged Sydney hostage taker was charged as accessory to ex-wife's murder http://t.co/6T7xVdcwdD http://t.co/EdqjZdgxMM,0
2056,"UPDATE: Jihadist in #Sydney standoff identified as Iranian sex assault, murder suspect: http://t.co/WrPVZSJHlX http://t.co/VUxUwzj0FZ",0
2057,A siege in Sydney suggests a new trend in jihadist violence may have reached Australia http://t.co/fMasqw90y7 http://t.co/bXBgoavJ2s,0
2058,OMG really @USATODAY?? and we wonder why the world thinks americans are morons. #sydneysiege http://t.co/G66w5vittl,0
2059,"#SYDNEYSIEGE: Police storming #Lindt Cafe, paramedics on scene http://t.co/kJdiVv0nB9 http://t.co/Ny7rYKuH2g",0
2060,What we know about suspected hostage taker in Sydney http://t.co/B17EiJYhWu http://t.co/lKolS1SkGN,0
2061,All quiet again after multiple gunshots in #MartinPlace. No word on whether hostages are free #SydneySiege http://t.co/8LEGvRXv8m,0
2062,WATCH LIVE: NBC News special report on latest details of #SydneySiege http://t.co/lHnM3pDltl http://t.co/A6mF37zweA,0
2063,US soccer has a new First Couple: USWNT's Sydney Leroux &amp; KC's Dom Dwyer (22 goals in '14) http://t.co/qlX3bOQHEc (via @sydneyleroux),0
2064,BREAKING NEWS UPDATE: Police storm Sydney café to end hostage-taking http://t.co/8f1AQOT6dg #SydneySiege http://t.co/WnCbG1QwRb,0
2065,"A Muslim woman took her scarf off
out of fear after the Sydney Siege
But she's comforted by strangers
#illridewithyou http://t.co/JYXnCu1xat",0
2066,Video of hostages running from #SydneySiege cafe http://t.co/NvdzZxOoFa http://t.co/maNd6bC3Yy,0
2067,"Photos, video and live updates from the #Sydneysiege, where hostages have been held in cafe: http://t.co/DjpBDo9Rhv http://t.co/lJZVbVhDxD",0
2068,MOMENTS AGO: Police storm cafe in Sydney where hostages have been held http://t.co/1L74Pqbkka http://t.co/tsvpi90l5w,0
2069,"BREAKING: Sydney hostage situation is over, @NSWPolice say http://t.co/K9VtFL2Uev http://t.co/izK2rGdeoT",0
2070,BREAKING: Police say the hostage situation in the Sydney cafe has ended.  http://t.co/CfKQAy4iQG http://t.co/zL5UPBBjRy,0
2071,UPDATE: Police say #Sydneysiege is over http://t.co/WrPVZSJHlX http://t.co/Gdasj7IRBX,0
2072,Police have confirmed the #SydneySiege is now over after more than 16 hours. http://t.co/mZ1o7Bi9kC http://t.co/ieEsExxAOn,0
2073,"If you're taking selfies outside the #sydneysiege hostage situation, you seriously need to reevaluate your life... http://t.co/i560wKmeOf",0
2074,BREAKING: Police say the hostage situation in Sydney is over: http://t.co/pFI0hfrn0j #sydneysiege http://t.co/SMAlQQgCtH,0
2075,Video: The moment the police stormed the Sydney cafe. Police confirm the siege is now over. http://t.co/E7RSvVibiu http://t.co/u6dVtuoAUc,0
2076,BREAKING: Police says siege at #Sydney cafe is over and hostages have been released. http://t.co/zZoyI7yQT1 http://t.co/mx5elAFybR,0
2077,"Security forces storm Sydney cafe where hostages held, gunman identified as Man Haron Monis: http://t.co/fOqqI5UpsO http://t.co/nlVYwmOpGJ",0
2078,"ALERT: @ABC News Special Report:

Tactical units storm Sydney cafe - LIVE on @ABC TV and http://t.co/JRybQXm28D http://t.co/wnTY37HjxP",0
2079,"Breaking News: #SydneySiege is over, according to police. http://t.co/7p9QLG6mn4 http://t.co/MtIzwlhawu",0
